make_id,make_name,model_id,model_name
51520,Tesla,20031,Sonstige
51520,Tesla,20032,Model S
51520,Tesla,20033,Model X
51520,Tesla,20034,Roadster
51520,Tesla,74665,Model 3
51520,Tesla,75320,Model Y
51520,Tesla,75609,Cybertruck
51802,CUPRA,75205,Ateca
51802,CUPRA,75206,Sonstige
51802,CUPRA,75400,Ibiza
51802,CUPRA,75401,Arona
51802,CUPRA,75435,Leon
51802,CUPRA,75544,Tavascan
51802,CUPRA,75545,Formentor
51802,CUPRA,75976,Born
51802,CUPRA,75977,Formentor VZ5
51802,CUPRA,76859,Terramar
51817,Polestar,75396,1
51817,Polestar,75397,2
51817,Polestar,75398,Sonstige
51817,Polestar,76323,3
51817,Polestar,76487,4
6,Alfa Romeo,1600,33
6,Alfa Romeo,1601,145
6,Alfa Romeo,1602,146
6,Alfa Romeo,1603,155
6,Alfa Romeo,1604,164
6,Alfa Romeo,1606,75
6,Alfa Romeo,1607,90
6,Alfa Romeo,1608,Alfasud
6,Alfa Romeo,1609,Alfetta
6,Alfa Romeo,1611,Giulietta
6,Alfa Romeo,1612,GTV
6,Alfa Romeo,1614,Spider
6,Alfa Romeo,15117,156
6,Alfa Romeo,15636,166
6,Alfa Romeo,16421,147
6,Alfa Romeo,16628,RZ
6,Alfa Romeo,18412,GT
6,Alfa Romeo,18553,Giulia
6,Alfa Romeo,18581,Brera
6,Alfa Romeo,18631,Sprint
6,Alfa Romeo,18681,159
6,Alfa Romeo,18907,Sportwagon
6,Alfa Romeo,19125,8C
6,Alfa Romeo,19161,MiTo
6,Alfa Romeo,19179,Crosswagon
6,Alfa Romeo,20276,SZ
6,Alfa Romeo,20291,4C
6,Alfa Romeo,20772,Alfa 6
6,Alfa Romeo,20940,1750
6,Alfa Romeo,20941,2000
6,Alfa Romeo,20942,Sonstige
6,Alfa Romeo,74543,Stelvio
6,Alfa Romeo,74730,Quadrifoglio
6,Alfa Romeo,75096,Montreal
6,Alfa Romeo,75290,Tonale
6,Alfa Romeo,76774,Junior
9,Audi,1619,100
9,Audi,1620,200
9,Audi,1622,80
9,Audi,1623,90
9,Audi,1624,A3
9,Audi,1626,A4
9,Audi,1628,A6
9,Audi,1629,A8
9,Audi,1630,Cabriolet
9,Audi,1631,Coupe
9,Audi,1633,S6
9,Audi,1634,V8
9,Audi,2108,S4
9,Audi,2109,S2
9,Audi,15123,S8
9,Audi,15627,TT
9,Audi,15637,S3
9,Audi,15735,RS
9,Audi,16414,Allroad
9,Audi,16416,A2
9,Audi,16581,50
9,Audi,18000,QUATTRO
9,Audi,18683,Q7
9,Audi,18925,R8
9,Audi,19047,A5
9,Audi,19048,S5
9,Audi,19083,A1
9,Audi,19155,Q5
9,Audi,19216,A7
9,Audi,19715,Q3
9,Audi,19728,RS2
9,Audi,19729,RS3
9,Audi,19730,RS4
9,Audi,19731,RS5
9,Audi,19732,RS6
9,Audi,20055,TTS
9,Audi,20056,TT RS
9,Audi,20155,S7
9,Audi,20164,SQ5
9,Audi,20295,RS7
9,Audi,20369,S1
9,Audi,20385,RS Q3
9,Audi,20493,A4 allroad
9,Audi,20494,A6 allroad
9,Audi,21001,Sonstige
9,Audi,74373,Q2
9,Audi,74439,SQ7
9,Audi,74734,Q8
9,Audi,74735,SQ2
9,Audi,74969,RS Q5
9,Audi,75259,e-tron
9,Audi,75380,Q1
9,Audi,75399,SQ8
9,Audi,75481,RS Q8
9,Audi,75604,SQ3
9,Audi,75830,Q4 e-tron
9,Audi,75926,e-tron GT
9,Audi,76442,Q8 e-tron
9,Audi,76582,SQ8 e-tron
9,Audi,76648,RS e-tron GT
9,Audi,76747,Q6
9,Audi,76748,SQ6
13,BMW,1639,316
13,BMW,1640,318
13,BMW,1641,320
13,BMW,1642,323
13,BMW,1643,324
13,BMW,1644,325
13,BMW,1645,328
13,BMW,1646,M3
13,BMW,1647,518
13,BMW,1648,520
13,BMW,1649,523
13,BMW,1650,524
13,BMW,1651,525
13,BMW,1652,530
13,BMW,1653,535
13,BMW,1654,540
13,BMW,1655,M5
13,BMW,1656,635
13,BMW,1657,725
13,BMW,1658,728
13,BMW,1659,730
13,BMW,1660,735
13,BMW,1661,740
13,BMW,1662,750
13,BMW,1663,840
13,BMW,1664,850
13,BMW,1665,Z3
13,BMW,1666,Z1
13,BMW,1667,M1
13,BMW,2145,528
13,BMW,2163,2002
13,BMW,15779,330
13,BMW,15780,628
13,BMW,15953,732
13,BMW,16402,Z8
13,BMW,16406,X5
13,BMW,16436,633
13,BMW,16558,315
13,BMW,16598,745
13,BMW,18308,Z4
13,BMW,18327,760
13,BMW,18383,545
13,BMW,18387,X3
13,BMW,18400,645
13,BMW,18480,116
13,BMW,18481,118
13,BMW,18482,120
13,BMW,18491,630
13,BMW,18577,M6
13,BMW,18588,130
13,BMW,18709,650
13,BMW,18710,550
13,BMW,18805,335
13,BMW,19078,123
13,BMW,19079,135
13,BMW,19084,125
13,BMW,19110,X6
13,BMW,19242,X1
13,BMW,19541,Active Hybrid 7
13,BMW,19617,Z4 M
13,BMW,19714,640
13,BMW,19741,1er M Coupé
13,BMW,20027,Active Hybrid 5
13,BMW,20149,114
13,BMW,20174,X5 M
13,BMW,20175,X6 M
13,BMW,20187,Active Hybrid 3
13,BMW,20223,Z3 M
13,BMW,20287,428
13,BMW,20288,435
13,BMW,20289,420
13,BMW,20319,i3
13,BMW,20320,i8
13,BMW,20326,220
13,BMW,20327,218
13,BMW,20328,225
13,BMW,20329,235
13,BMW,20330,430
13,BMW,20364,X4
13,BMW,20393,M4
13,BMW,20397,216
13,BMW,20398,418
13,BMW,20399,425
13,BMW,20481,228
13,BMW,20958,214
13,BMW,21073,Sonstige
13,BMW,21097,340
13,BMW,21100,830
13,BMW,21157,M2
13,BMW,50148,F 650
13,BMW,50151,R 850
13,BMW,50152,R 1100
13,BMW,50156,R 1200
13,BMW,50161,C1
13,BMW,50164,K 1100
13,BMW,50170,R 65
13,BMW,50171,R 80
13,BMW,50174,K 75
13,BMW,50180,K 1
13,BMW,53038,K 100
13,BMW,53046,R 100
13,BMW,53052,R 1150
13,BMW,53056,R 45
13,BMW,53074,R 90
13,BMW,53219,R 1150 RT
13,BMW,54962,R 11
13,BMW,54963,R 12
13,BMW,54966,R 2
13,BMW,54967,R 20
13,BMW,54968,R 23
13,BMW,54969,R 24
13,BMW,54971,R 25
13,BMW,54974,R 26
13,BMW,54975,R 27
13,BMW,54978,R 35
13,BMW,54984,R 5
13,BMW,54985,R 50
13,BMW,54988,R 51
13,BMW,54991,R 52
13,BMW,54992,R 57
13,BMW,54993,R 6
13,BMW,54994,R 60
13,BMW,54996,R 61
13,BMW,55001,R 67
13,BMW,55003,R 68
13,BMW,55004,R 69
13,BMW,55006,R 71
13,BMW,55007,R 75
13,BMW,57053,K 1200
13,BMW,57370,K 1200 S
13,BMW,57677,K 1200 R
13,BMW,59500,G 650
13,BMW,59689,Sonstige
13,BMW,60302,HP2
13,BMW,60397,F 800
13,BMW,60677,G 450
13,BMW,60958,K 1300
13,BMW,61037,GG Quadster
13,BMW,61542,S 1000 RR
13,BMW,70357,K 1600
13,BMW,70500,R 1200 RT
13,BMW,70575,C 600
13,BMW,70576,C 650
13,BMW,70577,F 700
13,BMW,70578,HP4
13,BMW,70726,R 1200 GS
13,BMW,70882,R 1100 S
13,BMW,70890,K 1200 RS
13,BMW,70894,R 1200 S
13,BMW,70925,S 1000 R
13,BMW,70926,R nineT
13,BMW,70949,R 1200 GS Adventure
13,BMW,70950,F 700 GS
13,BMW,70951,F 800 GS
13,BMW,70952,F 800 GT
13,BMW,70953,G 650 GS Sertão
13,BMW,70954,C 600 Sport
13,BMW,70955,C 650 GT
13,BMW,70956,G 650 Xcountry
13,BMW,70957,G 650 Xchallenge
13,BMW,70958,G 650 Xmoto
13,BMW,70959,G 450 X
13,BMW,70960,F 650 GS
13,BMW,70961,F 650 GS Dakar
13,BMW,70962,F 650 CS
13,BMW,70963,G 650 GS
13,BMW,70964,C1 200
13,BMW,70965,F 800 S
13,BMW,70966,F 800 R
13,BMW,70967,F 800 ST
13,BMW,70968,R 1150 R Rockster
13,BMW,70969,R 1200 C Montauk
13,BMW,70970,HP 2 Megamoto
13,BMW,70971,R 1200 ST
13,BMW,70972,R 1200 C
13,BMW,70973,R 1200 C Independent
13,BMW,70974,R 900 RT
13,BMW,70975,R 1200 R
13,BMW,70976,R 850 R
13,BMW,70977,R 850 GS
13,BMW,70978,R 1150 GS
13,BMW,70979,R 850 RT
13,BMW,70980,R 850 C
13,BMW,70981,R 1150 R
13,BMW,70982,R 1150 GS Adventure
13,BMW,70983,R 1200 CL
13,BMW,70984,R 1150 RS
13,BMW,70985,HP2 Sport
13,BMW,70986,K 1300 S
13,BMW,70987,K 1300 R
13,BMW,70988,K 1300 GT
13,BMW,70989,K 1200 LT
13,BMW,70990,K 1200 GT
13,BMW,70991,K 1600 GT
13,BMW,70992,K 1600 GTL
13,BMW,70993,K 1200 R Sport
13,BMW,71021,100 CS
13,BMW,71022,C Evolution
13,BMW,71023,C1 125 Pur
13,BMW,71024,C1 125 Executive
13,BMW,71025,C1 125 Family's Friend
13,BMW,71026,C1 200 Executive
13,BMW,71027,C1 200 Familys Friend
13,BMW,71028,C1 200 Pur
13,BMW,71029,Concept 6
13,BMW,71030,F 650 Rallye Touratech
13,BMW,71031,F 650 ST
13,BMW,71032,F 800 GS Adventure
13,BMW,71033,HP2 Enduro
13,BMW,71034,K 100 LT
13,BMW,71035,K 100 RS
13,BMW,71036,K 100 RT
13,BMW,71037,K 1100 LT
13,BMW,71038,K 1100 LT Spez. Edition
13,BMW,71039,K 1100 RS
13,BMW,71040,K 1600 GTL Exclusive
13,BMW,71041,K 75 C
13,BMW,71042,K 75 RT
13,BMW,71043,K 850 C Cruiser
13,BMW,71044,Lo Rider
13,BMW,71045,R 1
13,BMW,71046,R 100 CS
13,BMW,71047,R 100 GS
13,BMW,71048,R 100 GS Paris-Dakar
13,BMW,71049,R 100 R
13,BMW,71050,R 100 RS
13,BMW,71051,R 100 RT
13,BMW,71052,R 100 S
13,BMW,71053,R 100 T
13,BMW,71054,R 100/7
13,BMW,71055,R 1100 GS
13,BMW,71056,R 1100 R
13,BMW,71057,R 1100 RS
13,BMW,71058,R 1100 RT
13,BMW,71059,R 1100 S Boxercup Replika
13,BMW,71060,R 1200 R Classic
13,BMW,71061,R 1200 RS
13,BMW,71062,R 1200 GS LC
13,BMW,71063,R 16
13,BMW,71064,R 17
13,BMW,71065,R 3
13,BMW,71066,R 32
13,BMW,71067,R 35/2
13,BMW,71068,R 37
13,BMW,71069,R 39
13,BMW,71070,R 4
13,BMW,71071,R 42
13,BMW,71072,R 45 S
13,BMW,71073,R 47
13,BMW,71074,R 51/3
13,BMW,71075,R 60/6
13,BMW,71076,R 62
13,BMW,71077,R 63
13,BMW,71078,R 65 GS
13,BMW,71079,R 65 LS
13,BMW,71080,R 66
13,BMW,71081,R 69 S
13,BMW,71082,R 75/5
13,BMW,71083,R 75/6
13,BMW,71084,R 75/7
13,BMW,71085,R 80 GS
13,BMW,71086,R 80 RT
13,BMW,71087,R 80 ST
13,BMW,71088,R 80/7
13,BMW,71089,R 90 S
13,BMW,71090,R 900 GS RR
13,BMW,71091,RS 54
13,BMW,71092,S 1000 XR
13,BMW,71093,T 600
13,BMW,71094,T 800 R
13,BMW,71095,T 800 S
13,BMW,71096,WR 750
13,BMW,72200,R 80 R
13,BMW,72201,R 90/6
13,BMW,73551,K 75 S
13,BMW,74238,R 51/2
13,BMW,74322,X4 M
13,BMW,74335,440
13,BMW,74356,G 310 R
13,BMW,74386,140
13,BMW,74387,230
13,BMW,74388,240
13,BMW,74566,G 310 GS
13,BMW,74766,F 850 GS
13,BMW,74767,F 750 GS
13,BMW,74768,C 400 X
13,BMW,74769,X2
13,BMW,74993,620
13,BMW,75109,Active Hybrid X6
13,BMW,75111,R 1250 GS
13,BMW,75112,R 1250 RT
13,BMW,75189,X7
13,BMW,75190,X7 M
13,BMW,75278,X2 M
13,BMW,75279,X3 M
13,BMW,75280,M850
13,BMW,75281,M8
13,BMW,75359,R 1250 RS
13,BMW,75360,K 1600 B
13,BMW,75361,K 1600 Grand America
13,BMW,75362,R 1250 R
13,BMW,75522,F 900 R
13,BMW,75523,F 900 XR
13,BMW,75565,C 400 GT
13,BMW,75603,iX3
13,BMW,75723,R 18
13,BMW,75724,R 18 Classic
13,BMW,75725,R 1250 GS Adventure
13,BMW,75736,128
13,BMW,75941,i4
13,BMW,75942,iX
13,BMW,75992,F 850 GS Adventure
13,BMW,76192,223
13,BMW,76268,R 18 Transcontinental
13,BMW,76269,R 18 B
13,BMW,76270,CE 04
13,BMW,76318,i7
13,BMW,76324,iX1
13,BMW,76344,M 1000 R
13,BMW,76345,M 1000 RR
13,BMW,76372,XM
13,BMW,76389,M550
13,BMW,76505,i5
13,BMW,76599,R 1300 GS
13,BMW,76601,iX2
13,BMW,76647,R 18 Roctane
13,BMW,76718,F 900 GS
13,BMW,76719,F 900 GS Adventure
13,BMW,76720,R 12 nineT
13,BMW,76721,R 12
13,BMW,76722,M 1000 XR
13,BMW,76723,CE 02
13,BMW,76790,CE 04
13,BMW,76883,R1300 GS Adventure
19,Chevrolet,1679,Astro
19,Chevrolet,1680,Beretta
19,Chevrolet,1681,Blazer
19,Chevrolet,1683,Camaro
19,Chevrolet,1684,Caprice
19,Chevrolet,1685,Cavalier
19,Chevrolet,1686,Citation
19,Chevrolet,1687,Celebrity
19,Chevrolet,1688,Corsica
19,Chevrolet,1689,Corvette
19,Chevrolet,1690,Malibu
19,Chevrolet,15136,Tahoe
19,Chevrolet,15137,Trans Sport
19,Chevrolet,15648,Alero
19,Chevrolet,15738,Crew cab
19,Chevrolet,15739,G
19,Chevrolet,15772,Dixie van
19,Chevrolet,15801,K1500
19,Chevrolet,15854,K30
19,Chevrolet,15983,Silverado
19,Chevrolet,16378,S-10
19,Chevrolet,16379,2500
19,Chevrolet,16400,Suburban
19,Chevrolet,16455,Impala
19,Chevrolet,16456,Lumina
19,Chevrolet,16457,Monte Carlo
19,Chevrolet,16599,Trailblazer
19,Chevrolet,18287,El Camino
19,Chevrolet,18367,Avalanche
19,Chevrolet,18420,Chevy Van
19,Chevrolet,18516,C1500
19,Chevrolet,18569,Matiz
19,Chevrolet,18570,Rezzo
19,Chevrolet,18571,Kalos
19,Chevrolet,18572,Evanda
19,Chevrolet,18573,Lacetti
19,Chevrolet,18574,Nubira
19,Chevrolet,18654,SSR
19,Chevrolet,18673,Tacuma
19,Chevrolet,18685,Aveo
19,Chevrolet,18719,Niva
19,Chevrolet,18789,Captiva
19,Chevrolet,18790,Epica
19,Chevrolet,18901,Uplander
19,Chevrolet,19100,HHR
19,Chevrolet,19121,Colorado
19,Chevrolet,19122,Equinox
19,Chevrolet,19172,Cruze
19,Chevrolet,19180,Volt
19,Chevrolet,19203,Express
19,Chevrolet,19221,Spark
19,Chevrolet,19314,Tracker
19,Chevrolet,19315,Viva
19,Chevrolet,19316,Lanos
19,Chevrolet,19604,Orlando
19,Chevrolet,19615,Chevelle
19,Chevrolet,20234,Trax
19,Chevrolet,20286,Traverse
19,Chevrolet,21006,Sonstige
19,Chevrolet,74631,Bolt
19,Chevrolet,74784,Bel Air
19,Chevrolet,75656,Monza
19,Chevrolet,75657,Monza Convertible
19,Chevrolet,75658,Monza Coupé
19,Chevrolet,75659,Monza Sport Sedan
21,Citroen,1703,2CV
21,Citroen,1704,AX
21,Citroen,1705,BX
21,Citroen,1706,CX
21,Citroen,1707,Evasion
21,Citroen,1708,GSA
21,Citroen,1709,LNA
21,Citroen,1710,SAXO
21,Citroen,1712,Xantia
21,Citroen,1713,XM
21,Citroen,1714,ZX
21,Citroen,14710,Jumper
21,Citroen,14810,Xsara
21,Citroen,14811,C15
21,Citroen,15142,Berlingo
21,Citroen,15638,Visa
21,Citroen,15716,DS
21,Citroen,15717,SM
21,Citroen,15984,Xsara Picasso
21,Citroen,16363,Jumpy
21,Citroen,16458,C25
21,Citroen,16525,C5
21,Citroen,18264,C3
21,Citroen,18281,C8
21,Citroen,18373,C2
21,Citroen,18545,C4
21,Citroen,18585,C6
21,Citroen,18629,Acadiane
21,Citroen,18651,C1
21,Citroen,18915,C4 Picasso
21,Citroen,19027,Grand C4 Picasso
21,Citroen,19054,C-Crosser
21,Citroen,19062,C35
21,Citroen,19117,Nemo
21,Citroen,19170,C3 Picasso
21,Citroen,19523,DS3
21,Citroen,19606,DS4
21,Citroen,19718,DS5
21,Citroen,19734,C-Zero
21,Citroen,20162,C4 Aircross
21,Citroen,20219,C-Elysée
21,Citroen,20293,Méhari
21,Citroen,20406,C4 Cactus
21,Citroen,20780,Axel
21,Citroen,20781,Dyane
21,Citroen,21008,Sonstige
21,Citroen,74441,Spacetourer
21,Citroen,74576,E-Méhari
21,Citroen,74804,C3 Aircross
21,Citroen,75006,C4 SpaceTourer
21,Citroen,75007,Grand C4 SpaceTourer
21,Citroen,75010,C5 Aircross
21,Citroen,75101,Traction
21,Citroen,75519,Ami
21,Citroen,75984,E-C4 Electric
21,Citroen,75996,C5 X
21,Citroen,76446,E-C4 X
21,Citroen,76592,C4 X
21,Citroen,76807,Holidays
23,Daihatsu,1717,Applause
23,Daihatsu,1718,Charade
23,Daihatsu,1719,Charmant
23,Daihatsu,1720,Cuore
23,Daihatsu,1721,Feroza
23,Daihatsu,1722,Rocky
23,Daihatsu,1723,Taft
23,Daihatsu,2146,Hijet
23,Daihatsu,15144,Move
23,Daihatsu,15145,Gran Move
23,Daihatsu,15146,Terios
23,Daihatsu,15639,Sirion
23,Daihatsu,15741,Freeclimber
23,Daihatsu,16460,Valera
23,Daihatsu,16588,YRV
23,Daihatsu,18426,Copen
23,Daihatsu,18434,Domino
23,Daihatsu,18811,Extol
23,Daihatsu,18897,Trevis
23,Daihatsu,18924,Materia
23,Daihatsu,20427,F Modelle
23,Daihatsu,20784,Pionier
23,Daihatsu,21009,Sonstige
28,Fiat,1735,126
28,Fiat,1736,127
28,Fiat,1737,131
28,Fiat,1739,Barchetta
28,Fiat,1740,Brava
28,Fiat,1741,Bravo
28,Fiat,1742,Cinquecento
28,Fiat,1743,Coupe
28,Fiat,1744,Croma
28,Fiat,1745,Marea
28,Fiat,1746,Panda
28,Fiat,1747,Punto
28,Fiat,1748,Regata
28,Fiat,1749,Ritmo
28,Fiat,1750,Spider Europa
28,Fiat,1751,Tempra
28,Fiat,1752,Tipo
28,Fiat,1753,Ulysse
28,Fiat,1754,Uno
28,Fiat,1755,X 1/9
28,Fiat,2130,130
28,Fiat,2168,Dino
28,Fiat,14783,Ducato
28,Fiat,14827,Fiorino
28,Fiat,14838,242
28,Fiat,15160,500
28,Fiat,15161,Palio
28,Fiat,15247,Seicento
28,Fiat,15248,Scudo
28,Fiat,15351,124 Spider
28,Fiat,15640,Multipla
28,Fiat,15730,Duna
28,Fiat,15768,Marengo
28,Fiat,15769,Maxi
28,Fiat,15964,Campagnola
28,Fiat,15989,Talento
28,Fiat,16372,Strada
28,Fiat,16407,Penny
28,Fiat,16487,124 Coupè
28,Fiat,16514,Stilo
28,Fiat,16515,Doblo
28,Fiat,18399,Idea
28,Fiat,18731,Grande Punto
28,Fiat,18779,Sedici
28,Fiat,19056,Linea
28,Fiat,19187,Qubo
28,Fiat,19259,Punto Evo
28,Fiat,19265,128
28,Fiat,19319,Albea
28,Fiat,19533,500C
28,Fiat,19612,500 Abarth
28,Fiat,19613,500C Abarth
28,Fiat,19720,Freemont
28,Fiat,20038,New Panda
28,Fiat,20172,500L
28,Fiat,20254,595 Abarth
28,Fiat,20419,Pininfarina
28,Fiat,20628,500X
28,Fiat,20786,132
28,Fiat,20787,133
28,Fiat,20788,600
28,Fiat,20789,850
28,Fiat,20790,Argenta
28,Fiat,20944,900
28,Fiat,21011,Sonstige
28,Fiat,74368,Fullback
28,Fiat,75548,500e
28,Fiat,76225,E-Ulysse
28,Fiat,76311,2300
28,Fiat,76341,E-Doblo
28,Fiat,76797,Topolino
28,Fiat,76901,Grande Panda
29,Ford,1756,Capri
29,Ford,1757,Escort
29,Ford,1758,Fiesta
29,Ford,1759,Galaxy
29,Ford,1760,Granada
29,Ford,1761,Ka/Ka+
29,Ford,1762,Maverick
29,Ford,1763,Mondeo
29,Ford,1764,Orion
29,Ford,1765,Scorpio
29,Ford,1766,Sierra
29,Ford,1767,Aerostar
29,Ford,1768,Bronco
29,Ford,1769,Explorer
29,Ford,1770,Probe
29,Ford,1771,Taurus
29,Ford,1772,Windstar
29,Ford,2107,Tourneo
29,Ford,2149,Mustang
29,Ford,2159,Taunus
29,Ford,2160,Transit
29,Ford,2161,Thunderbird
29,Ford,14803,Puma
29,Ford,15537,Focus
29,Ford,15647,Cougar
29,Ford,15721,Courier
29,Ford,15860,M
29,Ford,15861,Crown
29,Ford,15862,Ranger
29,Ford,16364,Express
29,Ford,16396,Expedition
29,Ford,16518,F 150
29,Ford,16519,F 250
29,Ford,16607,Excursion
29,Ford,18274,Fusion
29,Ford,18295,Econoline
29,Ford,18315,Mercury
29,Ford,18372,Streetka
29,Ford,18389,F 350
29,Ford,18390,Focus C-Max
29,Ford,18589,Escape
29,Ford,18633,Econovan
29,Ford,18703,Freestar
29,Ford,18708,GT
29,Ford,18761,S-Max
29,Ford,18837,Freestyle
29,Ford,18913,Edge
29,Ford,18993,Focus CC
29,Ford,19072,Kuga
29,Ford,19089,C-Max
29,Ford,19260,Grand C-Max
29,Ford,19262,Flex
29,Ford,19721,B-Max
29,Ford,20224,Torino
29,Ford,20225,Gran Torino
29,Ford,20277,Sportka
29,Ford,20280,Tourneo Connect
29,Ford,20303,EcoSport
29,Ford,20318,Transit Connect
29,Ford,20405,Tourneo Courier
29,Ford,20426,Connect Elekto
29,Ford,20482,F 1
29,Ford,20483,F 100
29,Ford,20484,F 360
29,Ford,20485,F 550
29,Ford,20486,F 450
29,Ford,20487,F 650
29,Ford,20488,F Super Duty
29,Ford,21012,Sonstige
29,Ford,74248,Transit Custom
29,Ford,74249,Transit Courier
29,Ford,74250,Transit Bus
29,Ford,74251,Tourneo Custom
29,Ford,75004,RS 200
29,Ford,75100,Consul
29,Ford,75102,Fairlane
29,Ford,75103,Falcon
29,Ford,75646,Customline
29,Ford,75735,Grand Tourneo
29,Ford,75955,Mustang Mach-E
29,Ford,76231,Ranger Raptor
29,Ford,76290,E-Transit
33,Hyundai,1786,ACCENT
33,Hyundai,1787,Coupe
33,Hyundai,1788,Lantra
33,Hyundai,1789,Pony
33,Hyundai,1791,SONATA
33,Hyundai,15164,Galloper
33,Hyundai,15166,Atos
33,Hyundai,15787,H 100
33,Hyundai,15811,Santamo
33,Hyundai,16157,Excel
33,Hyundai,16370,XG 30
33,Hyundai,16473,Trajet
33,Hyundai,16474,H-1
33,Hyundai,16475,S-Coupe
33,Hyundai,16493,ELANTRA
33,Hyundai,16524,H 200
33,Hyundai,16526,SANTA FE
33,Hyundai,16596,Matrix
33,Hyundai,16597,Terracan
33,Hyundai,18267,Getz
33,Hyundai,18359,XG 350
33,Hyundai,18395,Sonica
33,Hyundai,18416,Satellite
33,Hyundai,18493,TUCSON
33,Hyundai,18524,Highway
33,Hyundai,18600,GRANDEUR
33,Hyundai,18663,H 350
33,Hyundai,19065,i30
33,Hyundai,19123,i10
33,Hyundai,19163,AZERA
33,Hyundai,19188,i20
33,Hyundai,19212,iX55
33,Hyundai,19247,H 300
33,Hyundai,19258,iX35
33,Hyundai,19320,NF
33,Hyundai,19321,Starex
33,Hyundai,19322,Verna
33,Hyundai,19607,iX20
33,Hyundai,19626,Genesis
33,Hyundai,19627,Solaris
33,Hyundai,19684,Genesis Coupe
33,Hyundai,19687,VELOSTER
33,Hyundai,19738,i40
33,Hyundai,19754,AVENTE
33,Hyundai,20046,Equus
33,Hyundai,20134,Porter
33,Hyundai,20321,Grand Santa Fe
33,Hyundai,20404,i800
33,Hyundai,20795,Stellar
33,Hyundai,20796,Tiburon
33,Hyundai,21013,Sonstige
33,Hyundai,74331,IONIQ
33,Hyundai,74376,Grace
33,Hyundai,74663,KONA
33,Hyundai,74935,CRETA
33,Hyundai,74968,NEXO
33,Hyundai,74994,XG 250
33,Hyundai,75605,i50
33,Hyundai,75606,Veracruz
33,Hyundai,75779,BAYON
33,Hyundai,75824,IONIQ 5
33,Hyundai,75978,STARIA
33,Hyundai,76256,IONIQ 6
33,Hyundai,76553,PALISADE
33,Hyundai,76923,Inster
37,Jaguar,1795,Daimler
37,Jaguar,1796,XJS
37,Jaguar,1797,XJ40
37,Jaguar,1798,XJ12
37,Jaguar,1799,XJ6
37,Jaguar,1800,XJR
37,Jaguar,1801,XK8
37,Jaguar,2118,MK II
37,Jaguar,2119,E-Type
37,Jaguar,2129,Sovereign
37,Jaguar,15168,XJ8
37,Jaguar,15169,XJ
37,Jaguar,15170,XKR
37,Jaguar,15654,S-Type
37,Jaguar,16362,X-Type
37,Jaguar,16390,D-Type
37,Jaguar,18488,X300
37,Jaguar,18627,XJSC
37,Jaguar,18821,XK
37,Jaguar,18949,420
37,Jaguar,19069,XF
37,Jaguar,19737,Sonstige
37,Jaguar,20194,F-Type
37,Jaguar,21078,XE
37,Jaguar,21099,F-Pace
37,Jaguar,74669,E-Pace
37,Jaguar,74787,I-Pace
38,Jeep,1803,Cherokee
38,Jeep,1804,CJ-7
38,Jeep,1805,CJ-8
38,Jeep,1806,Grand Cherokee
38,Jeep,1807,Wrangler
38,Jeep,15713,CJ-5
38,Jeep,15832,Renegade
38,Jeep,15965,Willys
38,Jeep,18565,Comanche
38,Jeep,18610,Wagoneer
38,Jeep,18785,Commander
38,Jeep,18967,Compass
38,Jeep,19051,Patriot
38,Jeep,20041,Liberty
38,Jeep,21015,Sonstige
38,Jeep,75321,Gladiator
38,Jeep,76401,Avenger
39,Kia,1808,Clarus
39,Kia,1810,Pride
39,Kia,1811,Sephia
39,Kia,1812,Sportage
39,Kia,15678,Shuma
39,Kia,15777,Elan
39,Kia,15796,Besta
39,Kia,15814,Leo
39,Kia,15882,Carnival
39,Kia,15893,Rocsta
39,Kia,15968,Joice
39,Kia,15969,Pregio
39,Kia,15970,Retona
39,Kia,16476,Rio
39,Kia,16537,Roadster
39,Kia,16538,Carens
39,Kia,16583,Magentis
39,Kia,18020,K2700
39,Kia,18280,Sorento
39,Kia,18361,Opirus
39,Kia,18417,Picanto
39,Kia,18418,Cerato
39,Kia,18515,K2500
39,Kia,18528,Mentor
39,Kia,18923,Ceed / cee'd
39,Kia,19116,Mohave/Borrego
39,Kia,19150,ProCeed / pro_cee'd
39,Kia,19171,Soul
39,Kia,19239,Ceed SW / cee'd SW
39,Kia,19248,Venga
39,Kia,19324,Spectra
39,Kia,19544,Optima
39,Kia,19716,K2900
39,Kia,21016,Sonstige
39,Kia,74327,Niro
39,Kia,74632,Stonic
39,Kia,74666,Stinger
39,Kia,75381,XCeed
39,Kia,75805,e-Niro
39,Kia,75945,EV6
39,Kia,76597,EV9
39,Kia,76880,EV3
42,Lancia,1819,Beta
42,Lancia,1820,Dedra
42,Lancia,1822,Delta
42,Lancia,1823,Gamma
42,Lancia,1824,Kappa
42,Lancia,1825,Prisma
42,Lancia,1826,Thema
42,Lancia,1828,Y
42,Lancia,14773,Fulvia
42,Lancia,15830,Z
42,Lancia,15876,Stratos
42,Lancia,15985,Lybra
42,Lancia,16415,Flaminia
42,Lancia,16437,K
42,Lancia,16613,Thesis
42,Lancia,18030,ZETA
42,Lancia,18313,Phedra
42,Lancia,18393,Ypsilon
42,Lancia,18541,MUSA
42,Lancia,19686,Flavia
42,Lancia,19773,Voyager
42,Lancia,20428,A 112
42,Lancia,20810,HPE
42,Lancia,20811,Trevi
42,Lancia,21019,Sonstige
